1fxo_G	1fxo_G	1.000	1.000	1.000	3.479E-197
5hkx_A	5hkx_A	1.000	1.000	1.000	1.471E-277
4af1_A	4af1_A	1.000	1.000	1.000	7.718E-276
3ofg_B	3ofg_B	1.000	1.000	1.000	3.310E-62
2oya_B	2oya_B	1.000	1.000	1.000	3.550E-73
2oya_B	1by2_A	0.486	0.990	0.916	1.544E-28
4jmu_A	4jmu_A	1.000	1.000	1.000	9.104E-71
1yu0_A	1yu0_A	1.000	1.000	1.000	1.464E-253
3h1w_A	3h1w_A	1.000	1.000	1.000	2.968E-261
5exh_C	5exh_C	1.000	1.000	1.000	9.575E-29
4m62_S	4m62_S	1.000	1.000	1.000	4.699E-103
3kvd_D	3kvd_D	1.000	1.000	1.000	6.379E-156
2fyg_A	2fyg_A	1.000	1.000	1.000	2.677E-94
3bn0_A	3bn0_A	1.000	1.000	1.000	4.230E-73
5ezu_A	5ezu_A	1.000	1.000	1.000	1.320E-55
3vkw_A	3vkw_A	1.000	1.000	1.000	3.306E-295
2pmk_A	2pmk_A	1.000	1.000	1.000	1.109E-157
6fc0_B	6fc0_B	1.000	1.000	1.000	3.032E-51
2ox7_B	2ox7_B	1.000	1.000	1.000	3.305E-106
2ox7_B	2p84_A	0.360	1.000	1.000	3.505E-15
4m0q_A	4m0q_A	1.000	1.000	1.000	7.003E-153
6kty_A	6kty_A	1.000	1.000	1.000	7.878E-128
5el3_B	5el3_B	1.000	1.000	1.000	5.563E-72
2y39_A	2y39_A	1.000	1.000	1.000	5.664E-73
2gec_A	2gec_A	1.000	1.000	1.000	3.518E-98
2obl_A	2obl_A	1.000	1.000	1.000	1.082E-224
5erq_A	5erq_A	1.000	1.000	1.000	2.987E-281
5erq_A	5ert_A	1.000	1.000	1.000	2.987E-281
3ig9_C	3ig9_C	1.000	1.000	1.000	1.742E-50
6xb3_H	6xb3_H	1.000	1.000	1.000	1.186E-162
2gg6_A	2gg6_A	1.000	1.000	1.000	2.676E-295
2pst_X	2pst_X	1.000	1.000	1.000	1.956E-50
6okd_C	6okd_C	1.000	1.000	1.000	8.001E-32
1dtd_B	1dtd_B	1.000	1.000	1.000	1.552E-44
4xo1_A	4xo1_A	1.000	1.000	1.000	2.833E-33
3enu_A	3enu_A	1.000	1.000	1.000	1.382E-77
1tag_A	1tag_A	1.000	1.000	1.000	3.877E-219
1hye_A	1hye_A	1.000	1.000	1.000	1.439E-201
2yzt_A	2yzt_A	1.000	1.000	1.000	3.784E-36
3ti2_A	3ti2_A	1.000	1.000	1.000	3.959E-148
3zdm_A	3zdm_A	1.000	1.000	1.000	5.909E-42
5w5c_A	5w5c_A	1.000	1.000	1.000	1.156E-19
2jh3_B	2jh3_B	1.000	1.000	1.000	1.146E-316
5z1n_A	5z1n_A	1.000	1.000	1.000	2.986E-105
1yu5_X	1yu5_X	1.000	1.000	1.000	1.776E-42
1yu5_X	2rjw_A	0.985	1.000	1.000	1.187E-41
1j77_A	1j77_A	1.000	1.000	1.000	1.555E-141
2qsa_A	2qsa_A	1.000	1.000	1.000	4.180E-71
5uki_A	5uki_A	1.000	1.000	1.000	5.159E-248
2fb6_A	2fb6_A	1.000	1.000	1.000	1.065E-76
5nir_A	5nir_A	1.000	1.000	1.000	6.020E-52
7mf4_A	7mf4_A	1.000	1.000	1.000	0.000E+00
7mf4_A	1o0s_A	0.405	0.913	0.828	3.464E-119
5v03_B	5v03_B	1.000	1.000	1.000	2.481E-62
1vcc_A	1vcc_A	1.000	1.000	1.000	3.406E-51
4csb_A	4csb_A	1.000	1.000	1.000	3.893E-83
4csb_A	4cv7_A	0.585	0.895	0.938	1.015E-37
5j72_A	5j72_A	1.000	1.000	1.000	0.000E+00
3rkg_A	3rkg_A	1.000	1.000	1.000	4.056E-165
4j8c_A	4j8c_A	1.000	1.000	1.000	1.248E-28
5x1e_B	5x1e_B	1.000	1.000	1.000	9.671E-94
1fx4_A	1fx4_A	1.000	1.000	1.000	7.126E-156
1f3u_G	1f3u_G	1.000	1.000	1.000	5.427E-76
3hgl_A	3hgl_A	1.000	1.000	1.000	5.543E-52
1dd3_B	1dd3_B	1.000	1.000	1.000	4.062E-71
2qhq_B	2qhq_B	1.000	1.000	1.000	1.054E-82
3gqv_A	3gqv_A	1.000	1.000	1.000	1.850E-257
2fj8_A	2fj8_A	1.000	1.000	1.000	3.966E-93
1u84_A	1u84_A	1.000	1.000	1.000	9.614E-59
3e4w_B	3e4w_B	1.000	1.000	1.000	2.469E-213
4jja_A	4jja_A	1.000	1.000	1.000	1.487E-258
3mmy_D	3mmy_D	1.000	1.000	1.000	4.004E-32
3a3d_B	3a3d_B	1.000	1.000	1.000	7.287E-303
3a3d_B	2ex2_A	0.443	0.996	0.993	7.601E-129
5ert_A	5erq_A	1.000	1.000	1.000	2.987E-281
5ert_A	5ert_A	1.000	1.000	1.000	2.987E-281
3vej_B	3vej_B	1.000	1.000	1.000	2.284E-23
1zjc_A	1zjc_A	1.000	1.000	1.000	2.293E-282
1dlj_A	1dlj_A	1.000	1.000	1.000	2.233E-257
1njh_A	1njh_A	1.000	1.000	1.000	3.635E-78
3boe_A	3boe_A	1.000	1.000	1.000	4.618E-142
2a6s_B	2a6s_B	1.000	1.000	1.000	1.125E-56
3o04_A	3o04_A	1.000	1.000	1.000	1.567E-274
2v27_A	2v27_A	1.000	1.000	1.000	1.298E-189
4xb6_H	4xb6_H	1.000	1.000	1.000	1.896E-190
3lyf_D	3lyf_D	1.000	1.000	1.000	3.453E-158
3lyf_D	4j4r_A	0.382	0.988	0.980	4.025E-43
3dff_A	3dff_A	1.000	1.000	1.000	5.336E-185
2xmx_A	2xmx_A	1.000	1.000	1.000	4.009E-183
3zl8_A	3zl8_A	1.000	1.000	1.000	2.566E-287
1t8k_A	1t8k_A	1.000	1.000	1.000	9.016E-44
4v1g_B	4v1g_B	1.000	1.000	1.000	1.732E-49
4ke2_C	4ke2_C	1.000	1.000	1.000	1.520E-58
2zwd_A	2zwd_A	1.000	1.000	1.000	6.156E-199
4fch_B	4fch_B	1.000	1.000	1.000	8.323E-156
3klr_A	3klr_A	1.000	1.000	1.000	1.651E-80
3klr_A	3a7l_A	0.460	0.912	0.898	2.981E-31
7n0j_E	7n0j_E	1.000	1.000	1.000	5.078E-67
3mmh_B	3mmh_B	1.000	1.000	1.000	3.995E-112
3b9q_A	3b9q_A	1.000	1.000	1.000	3.612E-193
2e7u_A	2e7u_A	1.000	1.000	1.000	6.279E-283
2vg3_C	2vg3_C	1.000	1.000	1.000	8.253E-194
2pag_A	2pag_A	1.000	1.000	1.000	1.263E-89
3f7w_A	3f7w_A	1.000	1.000	1.000	4.440E-202
2id6_A	2id6_A	1.000	1.000	1.000	1.014E-130
3ol3_A	3ol3_A	1.000	1.000	1.000	5.951E-69
4kct_B	4kct_B	1.000	1.000	1.000	0.000E+00
4ct7_A	4ct7_A	1.000	1.000	1.000	9.795E-160
4byz_A	4byz_A	1.000	1.000	1.000	4.896E-134
3a7l_A	3a7l_A	1.000	1.000	1.000	1.742E-79
3a7l_A	3klr_A	0.460	0.898	0.912	2.058E-29
1n2m_A	1n2m_A	1.000	1.000	1.000	3.895E-106
6cka_B	6cka_B	1.000	1.000	1.000	1.715E-41
4f87_A	4f87_A	1.000	1.000	1.000	1.815E-43
1n8u_A	1n8u_A	1.000	1.000	1.000	6.956E-75
1xhk_B	1xhk_B	1.000	1.000	1.000	1.209E-116
1xhk_B	1z0b_A	0.377	0.968	0.855	9.063E-30
3vgp_A	3vgp_A	1.000	1.000	1.000	1.390E-109
4ew5_A	4ew5_A	1.000	1.000	1.000	4.456E-65
1ctf_A	1ctf_A	1.000	1.000	1.000	3.379E-38
4xb5_A	4xb5_A	1.000	1.000	1.000	2.268E-219
1kpt_A	1kpt_A	1.000	1.000	1.000	3.760E-72
1vlb_A	1vlb_A	1.000	1.000	1.000	0.000E+00
1vlb_A	3l4p_A	1.000	1.000	1.000	0.000E+00
5dbl_A	5dbl_A	1.000	1.000	1.000	2.930E-86
4zav_A	4zav_A	1.000	1.000	1.000	1.506E-134
2ad6_A	2ad6_A	1.000	1.000	1.000	0.000E+00
4zds_B	4zds_B	1.000	1.000	1.000	7.015E-91
2inc_A	2inc_A	1.000	1.000	1.000	0.000E+00
3ueb_E	3ueb_E	1.000	1.000	1.000	6.016E-64
5a0n_A	5a0n_A	1.000	1.000	1.000	5.970E-153
1bgf_A	1bgf_A	1.000	1.000	1.000	2.157E-80
3imk_A	3imk_A	1.000	1.000	1.000	1.481E-106
2rkv_A	2rkv_A	1.000	1.000	1.000	1.247E-302
1wd5_A	1wd5_A	1.000	1.000	1.000	9.224E-127
2ppv_A	2ppv_A	1.000	1.000	1.000	1.087E-215
2ppv_A	2q7x_A	0.400	0.801	0.844	3.675E-61
4p5a_A	4p5a_A	1.000	1.000	1.000	6.701E-158
3c1q_B	3c1q_B	1.000	1.000	1.000	2.681E-76
5oh5_A	5oh5_A	1.000	1.000	1.000	6.863E-186
2op6_A	2op6_A	1.000	1.000	1.000	5.472E-96
2pa6_B	2pa6_B	1.000	1.000	1.000	1.013E-279
1vyi_A	1vyi_A	1.000	1.000	1.000	3.863E-72
1ab1_A	1ab1_A	1.000	1.000	1.000	5.224E-30
6o6y_A	6o6y_A	1.000	1.000	1.000	9.712E-296
2xpp_A	2xpp_A	1.000	1.000	1.000	1.794E-91
1ugp_A	1ugp_A	1.000	1.000	1.000	3.875E-137
2qp2_A	2qp2_A	1.000	1.000	1.000	0.000E+00
1ah7_A	1ah7_A	1.000	1.000	1.000	4.091E-173
3kd4_A	3kd4_A	1.000	1.000	1.000	0.000E+00
5ja5_A	5ja5_A	1.000	1.000	1.000	1.820E-136
1xkg_A	1xkg_A	1.000	1.000	1.000	5.824E-216
1xkg_A	2o6x_A	0.310	0.872	0.897	2.466E-33
1puc_A	1puc_A	1.000	1.000	1.000	8.866E-71
4u5h_G	4u5h_G	1.000	1.000	1.000	2.825E-63
2vcc_A	2vcc_A	1.000	1.000	1.000	0.000E+00
4a56_A	4a56_A	1.000	1.000	1.000	1.920E-57
2i5v_O	2i5v_O	1.000	1.000	1.000	6.032E-151
1vk1_A	1vk1_A	1.000	1.000	1.000	1.058E-157
7ec1_A	7ec1_A	1.000	1.000	1.000	0.000E+00
3se9_G	3se9_G	1.000	1.000	1.000	2.671E-250
3se9_G	3tgt_A	1.000	1.000	1.000	2.671E-250
3jub_A	3jub_A	1.000	1.000	1.000	3.749E-105
1a62_A	1a62_A	1.000	1.000	1.000	1.177E-84
2o6x_A	2o6x_A	1.000	1.000	1.000	1.207E-217
2o6x_A	1xkg_A	0.300	0.906	0.881	3.681E-32
4cv4_A	4cv4_A	1.000	1.000	1.000	1.146E-89
3dgp_B	3dgp_B	1.000	1.000	1.000	2.983E-42
3h93_A	3h93_A	1.000	1.000	1.000	4.184E-130
1md6_A	1md6_A	1.000	1.000	1.000	1.737E-103
3l4p_A	1vlb_A	1.000	1.000	1.000	0.000E+00
3l4p_A	3l4p_A	1.000	1.000	1.000	0.000E+00
1zsw_A	1zsw_A	1.000	1.000	1.000	1.738E-230
2nml_A	2nml_A	1.000	1.000	1.000	2.730E-69
3mil_A	3mil_A	1.000	1.000	1.000	3.525E-164
6bk4_A	6bk4_A	1.000	1.000	1.000	4.229E-77
1v7r_A	1v7r_A	1.000	1.000	1.000	1.431E-125
2fma_A	2fma_A	1.000	1.000	1.000	3.847E-41
4gn0_A	4gn0_A	1.000	1.000	1.000	1.599E-59
1ryl_A	1ryl_A	1.000	1.000	1.000	4.138E-109
2o7o_A	2o7o_A	1.000	1.000	1.000	9.089E-134
2yjg_A	2yjg_A	1.000	1.000	1.000	1.549E-292
3e9v_A	3e9v_A	1.000	1.000	1.000	2.668E-81
2q7x_A	2q7x_A	1.000	1.000	1.000	9.039E-217
2q7x_A	2ppv_A	0.400	0.844	0.801	2.179E-61
5dmu_A	5dmu_A	1.000	1.000	1.000	5.149E-207
5dmu_A	5op0_B	0.333	0.950	0.876	3.262E-46
2w0g_A	2w0g_A	1.000	1.000	1.000	7.459E-84
3eye_A	3eye_A	1.000	1.000	1.000	1.684E-109
2x5h_B	2x5h_B	1.000	1.000	1.000	3.833E-59
2x5h_B	2x5g_A	0.989	0.979	0.990	3.207E-57
2p6h_B	2p6h_B	1.000	1.000	1.000	7.298E-88
2p6h_B	1ve0_A	0.472	0.963	0.948	8.414E-38
7aqx_A	7aqx_A	1.000	1.000	1.000	6.457E-231
3msu_B	3msu_B	1.000	1.000	1.000	1.427E-289
3msu_B	1iom_A	0.350	0.843	0.931	5.706E-60
2bf6_A	2bf6_A	1.000	1.000	1.000	1.317E-310
4gv2_A	4gv2_A	1.000	1.000	1.000	2.867E-239
4gv2_A	5ws1_A	0.360	0.975	0.972	4.720E-54
3l84_A	3l84_A	1.000	1.000	1.000	0.000E+00
4gip_A	4gip_A	1.000	1.000	1.000	1.238E-48
7wab_A	7wab_A	1.000	1.000	1.000	0.000E+00
1zt5_A	1zt5_A	1.000	1.000	1.000	5.343E-58
3dai_A	3dai_A	1.000	1.000	1.000	1.472E-83
5muy_B	5muy_B	1.000	1.000	1.000	5.286E-217
3p4h_A	3p4h_A	1.000	1.000	1.000	2.016E-79
1qgi_A	1qgi_A	1.000	1.000	1.000	1.318E-174
3lkt_Q	3lkt_Q	1.000	1.000	1.000	1.066E-169
1d3y_B	1d3y_B	1.000	1.000	1.000	9.024E-203
1tez_B	1tez_B	1.000	1.000	1.000	0.000E+00
1vdk_B	1vdk_B	1.000	1.000	1.000	2.702E-306
1qlm_A	1qlm_A	1.000	1.000	1.000	2.156E-207
1qlm_A	4gvq_C	0.534	1.000	0.987	2.445E-109
3tgt_A	3se9_G	1.000	1.000	1.000	2.671E-250
3tgt_A	3tgt_A	1.000	1.000	1.000	2.671E-250
6rrv_A	6rrv_A	1.000	1.000	1.000	2.734E-81
2d28_C	2d28_C	1.000	1.000	1.000	3.455E-96
6vjg_A	6vjg_A	1.000	1.000	1.000	3.836E-73
5op0_B	5op0_B	1.000	1.000	1.000	6.045E-230
5op0_B	5dmu_A	0.333	0.876	0.950	2.125E-45
2w39_A	2w39_A	1.000	1.000	1.000	2.549E-211
2vfx_C	2vfx_C	1.000	1.000	1.000	1.681E-130
4e5r_A	4e5r_A	1.000	1.000	1.000	6.611E-38
6pce_B	6pce_B	1.000	1.000	1.000	1.231E-47
1k7j_A	1k7j_A	1.000	1.000	1.000	1.735E-137
2d1l_A	2d1l_A	1.000	1.000	1.000	2.678E-158
3lbl_A	3lbl_A	1.000	1.000	1.000	1.072E-60
1qb7_A	1qb7_A	1.000	1.000	1.000	2.114E-154
1fn9_A	1fn9_A	1.000	1.000	1.000	6.743E-257
3lpc_A	3lpc_A	1.000	1.000	1.000	1.574E-228
2qmj_A	2qmj_A	1.000	1.000	1.000	0.000E+00
1nty_A	1nty_A	1.000	1.000	1.000	5.859E-210
1tzw_A	1tzw_A	1.000	1.000	1.000	2.766E-87
3g98_B	3g98_B	1.000	1.000	1.000	1.867E-68
1s9u_A	1s9u_A	1.000	1.000	1.000	2.342E-143
1v0w_A	1v0w_A	1.000	1.000	1.000	0.000E+00
2j6b_A	2j6b_A	1.000	1.000	1.000	5.995E-68
5njc_D	5njc_D	1.000	1.000	1.000	2.906E-295
2f60_K	2f60_K	1.000	1.000	1.000	1.285E-40
3o6p_A	3o6p_A	1.000	1.000	1.000	4.703E-146
4cfi_A	4cfi_A	1.000	1.000	1.000	2.434E-148
2rji_A	2rji_A	1.000	1.000	1.000	3.986E-56
3fo8_D	3fo8_D	1.000	1.000	1.000	8.778E-182
2b3y_A	2b3y_A	1.000	1.000	1.000	0.000E+00
1ptq_A	1ptq_A	1.000	1.000	1.000	2.740E-35
5txr_B	5txr_B	1.000	1.000	1.000	0.000E+00
1wf3_A	1wf3_A	1.000	1.000	1.000	5.578E-198
3hlz_B	3hlz_B	1.000	1.000	1.000	6.662E-186
2erl_A	2erl_A	1.000	1.000	1.000	5.183E-26
3mwz_A	3mwz_A	1.000	1.000	1.000	7.354E-74
5noh_A	5noh_A	1.000	1.000	1.000	1.266E-61
4lzh_A	4lzh_A	1.000	1.000	1.000	7.141E-192
2y4x_B	2y4x_B	1.000	1.000	1.000	1.672E-59
2f6e_A	2f6e_A	1.000	1.000	1.000	1.071E-88
4oe9_B	4oe9_B	1.000	1.000	1.000	5.979E-72
1jyo_F	1jyo_F	1.000	1.000	1.000	1.163E-66
2cb5_A	2cb5_A	1.000	1.000	1.000	2.288E-317
3fpu_A	3fpu_A	1.000	1.000	1.000	3.216E-73
1bq8_A	1bq8_A	1.000	1.000	1.000	5.960E-38
5o9e_A	5o9e_A	1.000	1.000	1.000	6.836E-134
2v9m_A	2v9m_A	1.000	1.000	1.000	3.507E-190
4h9n_C	4h9n_C	1.000	1.000	1.000	2.876E-136
1jo0_A	1jo0_A	1.000	1.000	1.000	9.059E-61
1x6i_A	1x6i_A	1.000	1.000	1.000	6.413E-61
1x6i_A	1x6j_A	1.000	1.000	1.000	6.413E-61
2vh3_A	2vh3_A	1.000	1.000	1.000	2.831E-75
3owt_B	3owt_B	1.000	1.000	1.000	8.546E-105
4v23_A	4v23_A	1.000	1.000	1.000	2.833E-167
2j7z_A	2j7z_A	1.000	1.000	1.000	1.616E-44
4a3p_A	4a3p_A	1.000	1.000	1.000	8.045E-151
4a3p_A	5ok6_A	0.401	0.899	0.822	2.180E-44
2fip_A	2fip_A	1.000	1.000	1.000	4.102E-78
3ib5_A	3ib5_A	1.000	1.000	1.000	1.516E-227
3on9_A	3on9_A	1.000	1.000	1.000	1.508E-107
7onn_A	7onn_A	1.000	1.000	1.000	8.377E-270
3jtz_A	3jtz_A	1.000	1.000	1.000	3.544E-56
3cla_A	3cla_A	1.000	1.000	1.000	3.320E-147
2yxn_A	2yxn_A	1.000	1.000	1.000	1.245E-218
2pyq_B	2pyq_B	1.000	1.000	1.000	3.723E-74
1wui_L	1wui_L	1.000	1.000	1.000	0.000E+00
6l34_A	6l34_A	1.000	1.000	1.000	2.161E-40
7bwf_B	7bwf_B	1.000	1.000	1.000	5.423E-55
2qjz_A	2qjz_A	1.000	1.000	1.000	2.467E-82
1qnx_A	1qnx_A	1.000	1.000	1.000	2.922E-151
2wqi_D	2wqi_D	1.000	1.000	1.000	8.595E-29
4j4r_A	4j4r_A	1.000	1.000	1.000	1.364E-160
4j4r_A	3lyf_D	0.382	0.980	0.988	2.399E-43
1mlw_A	1mlw_A	1.000	1.000	1.000	6.073E-212
4iu3_B	4iu3_B	1.000	1.000	1.000	3.457E-159
3v3l_A	3v3l_A	1.000	1.000	1.000	3.835E-55
1whz_A	1whz_A	1.000	1.000	1.000	2.126E-46
3c0f_B	3c0f_B	1.000	1.000	1.000	2.078E-59
3bzl_D	3bzl_D	1.000	1.000	1.000	2.910E-53
1wna_A	1wna_A	1.000	1.000	1.000	1.410E-82
2r31_A	2r31_A	1.000	1.000	1.000	6.701E-158
5uc0_A	5uc0_A	1.000	1.000	1.000	3.112E-108
3wvz_A	3wvz_A	1.000	1.000	1.000	9.371E-134
5t2p_B	5t2p_B	1.000	1.000	1.000	6.213E-106
4o87_A	4o87_A	1.000	1.000	1.000	2.143E-205
1ikp_A	1ikp_A	1.000	1.000	1.000	0.000E+00
5kko_D	5kko_D	1.000	1.000	1.000	2.191E-33
1jyo_B	1jyo_B	1.000	1.000	1.000	1.614E-84
3hms_A	3hms_A	1.000	1.000	1.000	6.966E-67
1msk_A	1msk_A	1.000	1.000	1.000	3.902E-232
1msk_A	6bm5_A	1.000	1.000	0.994	3.902E-232
1tg7_A	1tg7_A	1.000	1.000	1.000	0.000E+00
3v0r_A	3v0r_A	1.000	1.000	1.000	1.511E-92
3l1e_A	3l1e_A	1.000	1.000	1.000	5.177E-68
4tkx_L	4tkx_L	1.000	1.000	1.000	8.069E-311
5ygh_A	5ygh_A	1.000	1.000	1.000	4.965E-45
1x6j_A	1x6i_A	1.000	1.000	1.000	6.413E-61
1x6j_A	1x6j_A	1.000	1.000	1.000	6.413E-61
3zr8_X	3zr8_X	1.000	1.000	1.000	1.352E-40
2znr_A	2znr_A	1.000	1.000	1.000	2.289E-124
3kbb_A	3kbb_A	1.000	1.000	1.000	4.762E-136
4zi3_D	4zi3_D	1.000	1.000	1.000	8.254E-83
5n0s_A	5n0s_A	1.000	1.000	1.000	5.832E-276
5n0s_A	5n0n_A	0.995	1.000	1.000	1.362E-274
2jek_A	2jek_A	1.000	1.000	1.000	1.516E-96
1ypy_A	1ypy_A	1.000	1.000	1.000	1.971E-116
1koe_A	1koe_A	1.000	1.000	1.000	2.864E-116
2ehq_A	2ehq_A	1.000	1.000	1.000	0.000E+00
2ehq_A	3b4w_A	0.311	0.917	0.945	2.858E-53
3cy4_A	3cy4_A	1.000	1.000	1.000	1.737E-103
4fc2_B	4fc2_B	1.000	1.000	1.000	0.000E+00
4fc2_B	4na5_A	0.998	1.000	0.998	0.000E+00
2xol_B	2xol_B	1.000	1.000	1.000	3.268E-112
4hwx_A	4hwx_A	1.000	1.000	1.000	1.052E-74
2ozl_A	2ozl_A	1.000	1.000	1.000	1.657E-249
5kvk_A	5kvk_A	1.000	1.000	1.000	8.175E-108
5kvk_A	5vu3_B	0.601	0.900	0.900	1.514E-50
1c1k_A	1c1k_A	1.000	1.000	1.000	1.823E-142
4mb5_A	4mb5_A	1.000	1.000	1.000	0.000E+00
4h4n_A	4h4n_A	1.000	1.000	1.000	1.630E-41
1v9m_A	1v9m_A	1.000	1.000	1.000	4.515E-208
3lk7_A	3lk7_A	1.000	1.000	1.000	9.520E-297
1g2r_A	1g2r_A	1.000	1.000	1.000	2.821E-61
1u07_A	1u07_A	1.000	1.000	1.000	5.867E-57
3ga3_A	3ga3_A	1.000	1.000	1.000	2.272E-93
1j5u_A	1j5u_A	1.000	1.000	1.000	1.512E-87
2psp_B	2psp_B	1.000	1.000	1.000	7.448E-79
2ejn_B	2ejn_B	1.000	1.000	1.000	1.375E-101
2vkp_B	2vkp_B	1.000	1.000	1.000	1.693E-68
5mdu_A	5mdu_A	1.000	1.000	1.000	1.763E-105
2gib_B	2gib_B	1.000	1.000	1.000	5.352E-70
2jlq_A	2jlq_A	1.000	1.000	1.000	3.063E-308
1wpu_A	1wpu_A	1.000	1.000	1.000	5.379E-95
2aib_A	2aib_A	1.000	1.000	1.000	1.136E-59
2aib_A	1lri_A	0.867	1.000	1.000	4.063E-52
4kk7_A	4kk7_A	1.000	1.000	1.000	2.621E-262
4bt9_B	4bt9_B	1.000	1.000	1.000	8.108E-160
1o1x_A	1o1x_A	1.000	1.000	1.000	3.123E-102
2wnp_F	2wnp_F	1.000	1.000	1.000	1.292E-155
2qsk_A	2qsk_A	1.000	1.000	1.000	1.533E-64
1dfu_P	1dfu_P	1.000	1.000	1.000	4.537E-59
2qnl_A	2qnl_A	1.000	1.000	1.000	1.970E-107
1yoz_B	1yoz_B	1.000	1.000	1.000	4.693E-72
1mv8_C	1mv8_C	1.000	1.000	1.000	2.339E-293
3bpt_A	3bpt_A	1.000	1.000	1.000	3.362E-241
1wx1_B	1wx1_B	1.000	1.000	1.000	6.196E-212
1wx1_B	1l5o_A	0.379	0.961	0.904	4.910E-55
1j8r_A	1j8r_A	1.000	1.000	1.000	1.783E-139
4cjn_A	4cjn_A	1.000	1.000	1.000	0.000E+00
1w53_A	1w53_A	1.000	1.000	1.000	5.274E-52
3rt4_A	3rt4_A	1.000	1.000	1.000	6.565E-122
3rt4_A	2rkq_A	0.401	0.942	0.953	3.611E-36
1u09_A	1u09_A	1.000	1.000	1.000	0.000E+00
1u09_A	4wyw_A	0.995	1.000	0.992	0.000E+00
6l4p_B	6l4p_B	1.000	1.000	1.000	5.074E-92
5g68_A	5g68_A	1.000	1.000	1.000	4.593E-254
5g68_A	1m7v_A	0.955	0.989	0.989	1.625E-240
3fke_A	3fke_A	1.000	1.000	1.000	7.164E-87
3fke_A	3l2a_A	0.883	1.000	1.000	1.216E-78
6fub_B	6fub_B	1.000	1.000	1.000	2.174E-69
2nnu_A	2nnu_A	1.000	1.000	1.000	3.207E-144
1j2l_A	1j2l_A	1.000	1.000	1.000	1.598E-50
1j2l_A	3c05_A	0.762	0.843	0.952	9.468E-30
2wpq_C	2wpq_C	1.000	1.000	1.000	1.572E-55
3a1u_A	3a1u_A	1.000	1.000	1.000	1.657E-167
5wvo_C	5wvo_C	1.000	1.000	1.000	1.831E-172
5hz7_A	5hz7_A	1.000	1.000	1.000	0.000E+00
4xgl_A	4xgl_A	1.000	1.000	1.000	8.004E-265
3dnh_B	3dnh_B	1.000	1.000	1.000	3.877E-166
3h0n_A	3h0n_A	1.000	1.000	1.000	3.925E-128
5vu3_B	5vu3_B	1.000	1.000	1.000	1.918E-106
5vu3_B	5kvk_A	0.597	0.906	0.906	4.725E-52
5iff_A	5iff_A	1.000	1.000	1.000	1.230E-143
2qq4_B	2qq4_B	1.000	1.000	1.000	4.292E-87
3hvv_A	3hvv_A	1.000	1.000	1.000	2.847E-105
6zsl_B	6zsl_B	1.000	1.000	1.000	0.000E+00
5j47_A	5j47_A	1.000	1.000	1.000	5.115E-254
5w2f_A	5w2f_A	1.000	1.000	1.000	6.735E-138
3c05_A	3c05_A	1.000	1.000	1.000	5.799E-44
3c05_A	1j2l_A	0.762	0.952	0.843	1.195E-29
1vkm_C	1vkm_C	1.000	1.000	1.000	5.137E-186
4y93_A	4y93_A	1.000	1.000	1.000	7.756E-307
3let_B	3let_B	1.000	1.000	1.000	2.218E-205
3a0y_B	3a0y_B	1.000	1.000	1.000	3.378E-101
1knt_A	1knt_A	1.000	1.000	1.000	8.166E-43
3b4w_A	3b4w_A	1.000	1.000	1.000	0.000E+00
3b4w_A	2ehq_A	0.311	0.945	0.917	2.402E-53
1b25_D	1b25_D	1.000	1.000	1.000	0.000E+00
3pkz_A	3pkz_A	1.000	1.000	1.000	2.052E-76
6eof_A	6eof_A	1.000	1.000	1.000	0.000E+00
5x1e_D	5x1e_D	1.000	1.000	1.000	1.426E-72
3emi_A	3emi_A	1.000	1.000	1.000	1.735E-68
3onj_A	3onj_A	1.000	1.000	1.000	3.207E-57
1xg0_A	1xg0_A	1.000	1.000	1.000	2.875E-46
4mmj_A	4mmj_A	1.000	1.000	1.000	3.310E-62
1xvg_E	1xvg_E	1.000	1.000	1.000	4.057E-114
3vnb_A	3vnb_A	1.000	1.000	1.000	3.427E-103
1h8e_G	1h8e_G	1.000	1.000	1.000	1.701E-167
1rqj_A	1rqj_A	1.000	1.000	1.000	1.671E-193
4ndt_A	4ndt_A	1.000	1.000	1.000	3.003E-65
7p41_D	7p41_D	1.000	1.000	1.000	2.415E-307
3zoq_C	3zoq_C	1.000	1.000	1.000	2.307E-33
2bo1_A	2bo1_A	1.000	1.000	1.000	6.671E-63
2vfk_A	2vfk_A	1.000	1.000	1.000	8.009E-137
2pqx_A	2pqx_A	1.000	1.000	1.000	1.194E-170
3ino_A	3ino_A	1.000	1.000	1.000	3.361E-92
3b4q_B	3b4q_B	1.000	1.000	1.000	2.532E-56
3lq9_A	3lq9_A	1.000	1.000	1.000	6.925E-84
1u6t_A	1u6t_A	1.000	1.000	1.000	4.006E-78
2hq4_A	2hq4_A	1.000	1.000	1.000	1.878E-107
3ush_B	3ush_B	1.000	1.000	1.000	1.181E-88
4qbu_A	4qbu_A	1.000	1.000	1.000	5.400E-301
5h1n_B	5h1n_B	1.000	1.000	1.000	2.385E-45
4k2m_A	4k2m_A	1.000	1.000	1.000	3.412E-300
1c52_A	1c52_A	1.000	1.000	1.000	3.985E-83
4o66_D	4o66_D	1.000	1.000	1.000	7.029E-49
1t95_A	1t95_A	1.000	1.000	1.000	1.359E-154
1t95_A	6fsw_A	0.995	0.979	0.996	2.976E-149
